case_id,case_title,source_batch,bucket,candidate_id,title,url,doi,source_type,year,venue,authors,abstract_snippet,consistency_status,axis_task,axis_object,axis_method,axis_scenario,evidence_has_title,evidence_has_abstract,evidence_has_url,evidence_title_abstract_consistent,decision_reason,role_in_paper_groups
ENG-THESIS-051,基于深度学习的语义SLAM研究,r5,core,c-4e374c72,Hier-SLAM: Scaling-up Semantics in SLAM with a Hierarchically Categorical Gaussian Splatting,http://arxiv.org/abs/2409.12518v4,,,2024,,,"We propose Hier-SLAM, a semantic 3D Gaussian Splatting SLAM method featuring a novel hierarchical categorical representation, which enables accurate global 3D semantic mapping, scaling-up capability, and explicit semantic label prediction in the 3D world. The parameter usage in semantic SLAM systems",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-051,基于深度学习的语义SLAM研究,r5,core,c-b686c112,SLAM-Former: Putting SLAM into One Transformer,http://arxiv.org/abs/2509.16909v1,,,2025,,,"We present SLAM-Former, a novel neural approach that integrates full SLAM capabilities into a single transformer. Similar to traditional SLAM systems, SLAM-Former comprises both a frontend and a backend that operate in tandem. The frontend processes sequential monocular images in real-time for incre",aligned,proxy,missing,direct,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-051,基于深度学习的语义SLAM研究,r5,baseline,c-3557ea96,DS-SLAM: A Semantic Visual SLAM towards Dynamic Environments,http://arxiv.org/abs/1809.08379v2,,,2018,,,"Simultaneous Localization and Mapping (SLAM) is considered to be a fundamental capability for intelligent mobile robots. Over the past decades, many impressed SLAM systems have been developed and achieved good performance under certain circumstances. However, some problems are still not well solved,",aligned,proxy,direct,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-051,基于深度学习的语义SLAM研究,r5,parallel,c-1689e596,OpenMonoGS-SLAM: Monocular Gaussian Splatting SLAM with Open-set Semantics,http://arxiv.org/abs/2512.08625v2,,,2025,,,"Simultaneous Localization and Mapping (SLAM) is a foundational component in robotics, AR/VR, and autonomous systems. With the rising focus on spatial AI in recent years, combining SLAM with semantic understanding has become increasingly important for enabling intelligent perception and interaction. ",aligned,proxy,proxy,direct,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-051,基于深度学习的语义SLAM研究,r5,parallel,c-463e1d6f,VAR-SLAM: Visual Adaptive and Robust SLAM for Dynamic Environments,http://arxiv.org/abs/2510.16205v1,,,2025,,,"Visual SLAM in dynamic environments remains challenging, as several existing methods rely on semantic filtering that only handles known object classes, or use fixed robust kernels that cannot adapt to unknown moving objects, leading to degraded accuracy when they appear in the scene. We present VAR-",aligned,proxy,direct,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-051,基于深度学习的语义SLAM研究,r5,parallel,c-4e374c72,Hier-SLAM: Scaling-up Semantics in SLAM with a Hierarchically Categorical Gaussian Splatting,http://arxiv.org/abs/2409.12518v4,,,2024,,,"We propose Hier-SLAM, a semantic 3D Gaussian Splatting SLAM method featuring a novel hierarchical categorical representation, which enables accurate global 3D semantic mapping, scaling-up capability, and explicit semantic label prediction in the 3D world. The parameter usage in semantic SLAM systems",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-051,基于深度学习的语义SLAM研究,r5,parallel,c-b686c112,SLAM-Former: Putting SLAM into One Transformer,http://arxiv.org/abs/2509.16909v1,,,2025,,,"We present SLAM-Former, a novel neural approach that integrates full SLAM capabilities into a single transformer. Similar to traditional SLAM systems, SLAM-Former comprises both a frontend and a backend that operate in tandem. The frontend processes sequential monocular images in real-time for incre",aligned,proxy,missing,direct,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-051,基于深度学习的语义SLAM研究,r5,parallel,c-e31df83a,MLP-SLAM: Multilayer Perceptron-Based Simultaneous Localization and Mapping,http://arxiv.org/abs/2410.10669v2,,,2024,,,"The Visual Simultaneous Localization and Mapping (V-SLAM) system has seen significant development in recent years, demonstrating high precision in environments with limited dynamic objects. However, their performance significantly deteriorates when deployed in settings with a higher presence of mova",proxy,proxy,proxy,missing,missing,True,True,True,True,2/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-0040d78d,A Comparative Study of VoxelNet and PointNet for 3D Object Detection in Car by Using KITTI Benchmark,https://doi.org/10.4018/ijicthd.2018070103,,,2018,International Journal of Information Communication Technologies and Human Development,,"<p>In today's world, 2D object recognition is a normal course of study in research. 3D objection recognition is more in demand and important in the present scenario. 3D object recognition has gained importance in areas such as navigation of vehicles, robotic vision, HoME, virtual reality, etc. This ",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-1e909eed,PointPillars: Fast Encoders for Object Detection From Point Clouds,,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,False,True,3/4 axes proxy-match — adjacent topic,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-247321a7,Super Sparse 3D Object Detection,http://arxiv.org/abs/2301.02562v1,,,2023,,,"As the perception range of LiDAR expands, LiDAR-based 3D object detection contributes ever-increasingly to the long-range perception in autonomous driving. Mainstream 3D object detectors often build dense feature maps, where the cost is quadratic to the perception range, making them hardly scale up ",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-35f62851,AliAhmed36/VoteNet,https://github.com/AliAhmed36/VoteNet,,,,,,,off_topic,missing,missing,missing,missing,True,False,True,True,no axis token matches the topic atoms,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-3e448792,3D Object Detection Based on Improved Frustum PointNet,https://doi.org/10.3788/lop57.201508,,,2020,Laser &amp; Optoelectronics Progress,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-4e45cb3c,"High Dimensional Frustum PointNet for 3D Object Detection from Camera, LiDAR, and Radar",https://doi.org/10.1109/iv47402.2020.9304655,,,2020,2020 IEEE Intelligent Vehicles Symposium (IV),,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-6abcc520,MultiCorrupt: A Multi-Modal Robustness Dataset and Benchmark of LiDAR-Camera Fusion for 3D Object Detection,https://doi.org/10.1109/iv55156.2024.10588664,,,2024,2024 IEEE Intelligent Vehicles Symposium (IV),,,aligned,direct,proxy,missing,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-7b9fd1e6,KITTI,,,,,,,,proxy,missing,proxy,missing,missing,True,False,False,True,1/4 axes proxy-match — adjacent topic,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-99441835,3D Object Detection for Autonomous Driving: A Comprehensive Survey,http://arxiv.org/abs/2206.09474v2,,,2022,,,"Autonomous driving, in recent years, has been receiving increasing attention for its potential to relieve drivers' burdens and improve the safety of driving. In modern autonomous driving pipelines, the perception system is an indispensable component, aiming to accurately estimate the status of surro",aligned,direct,proxy,missing,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-dc0ed05f,PVAFN: Point-Voxel Attention Fusion Network with Multi-Pooling Enhancing for 3D Object Detection,http://arxiv.org/abs/2408.14600v1,,,2024,,,"The integration of point and voxel representations is becoming more common in LiDAR-based 3D object detection. However, this combination often struggles with capturing semantic information effectively. Moreover, relying solely on point features within regions of interest can lead to information loss",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-e6562b26,Research on 3D Point Cloud Object Detection Method Based on PointNet Model,https://doi.org/10.1109/icftic59930.2023.10456265,,,2023,2023 5th International Conference on Frontiers Technology of Information and Computer (ICFTIC),,,aligned,proxy,proxy,direct,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,core,c-fc5750a5,Waymo Open Dataset,,,,,,,,proxy,missing,proxy,missing,missing,True,False,False,True,1/4 axes proxy-match — adjacent topic,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,baseline,c-0040d78d,A Comparative Study of VoxelNet and PointNet for 3D Object Detection in Car by Using KITTI Benchmark,https://doi.org/10.4018/ijicthd.2018070103,,,2018,International Journal of Information Communication Technologies and Human Development,,"<p>In today's world, 2D object recognition is a normal course of study in research. 3D objection recognition is more in demand and important in the present scenario. 3D object recognition has gained importance in areas such as navigation of vehicles, robotic vision, HoME, virtual reality, etc. This ",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,baseline,c-1e909eed,PointPillars: Fast Encoders for Object Detection From Point Clouds,,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,False,True,3/4 axes proxy-match — adjacent topic,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,baseline,c-35f62851,AliAhmed36/VoteNet,https://github.com/AliAhmed36/VoteNet,,,,,,,off_topic,missing,missing,missing,missing,True,False,True,True,no axis token matches the topic atoms,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,baseline,c-4e45cb3c,"High Dimensional Frustum PointNet for 3D Object Detection from Camera, LiDAR, and Radar",https://doi.org/10.1109/iv47402.2020.9304655,,,2020,2020 IEEE Intelligent Vehicles Symposium (IV),,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,baseline,c-f095419f,Attentional PointNet for 3D-Object Detection in Point Clouds,https://doi.org/10.1109/cvprw.2019.00169,,,2019,2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),,,aligned,proxy,proxy,direct,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,baseline
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,parallel,c-247321a7,Super Sparse 3D Object Detection,http://arxiv.org/abs/2301.02562v1,,,2023,,,"As the perception range of LiDAR expands, LiDAR-based 3D object detection contributes ever-increasingly to the long-range perception in autonomous driving. Mainstream 3D object detectors often build dense feature maps, where the cost is quadratic to the perception range, making them hardly scale up ",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,parallel,c-3e448792,3D Object Detection Based on Improved Frustum PointNet,https://doi.org/10.3788/lop57.201508,,,2020,Laser &amp; Optoelectronics Progress,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,parallel,c-6abcc520,MultiCorrupt: A Multi-Modal Robustness Dataset and Benchmark of LiDAR-Camera Fusion for 3D Object Detection,https://doi.org/10.1109/iv55156.2024.10588664,,,2024,2024 IEEE Intelligent Vehicles Symposium (IV),,,aligned,direct,proxy,missing,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,parallel,c-dc0ed05f,PVAFN: Point-Voxel Attention Fusion Network with Multi-Pooling Enhancing for 3D Object Detection,http://arxiv.org/abs/2408.14600v1,,,2024,,,"The integration of point and voxel representations is becoming more common in LiDAR-based 3D object detection. However, this combination often struggles with capturing semantic information effectively. Moreover, relying solely on point features within regions of interest can lead to information loss",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-058,基于深度学习的激光点云环境感知,r5,parallel,c-e6562b26,Research on 3D Point Cloud Object Detection Method Based on PointNet Model,https://doi.org/10.1109/icftic59930.2023.10456265,,,2023,2023 5th International Conference on Frontiers Technology of Information and Computer (ICFTIC),,,aligned,proxy,proxy,direct,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,core,c-0adcec08,Learning Lightweight Lane Detection CNNs by Self Attention Distillation,http://arxiv.org/abs/1908.00821v1,,,2019,,,"Training deep models for lane detection is challenging due to the very subtle and sparse supervisory signals inherent in lane annotations. Without learning from much richer context, these models often fail in challenging scenarios, e.g., severe occlusion, ambiguous lanes, and poor lighting condition",aligned,direct,direct,direct,missing,True,True,True,True,3/4 axes directly match topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,core,c-401ed340,MrLee12138/lane_det,https://github.com/MrLee12138/lane_det,,,,,,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,core,c-5190ff71,Polar R-CNN: End-to-End Lane Detection With Fewer Anchors_supp1-3564979.pdf,https://doi.org/10.1109/tits.2025.3564979/mm1,,,,,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,core,c-55690dab,A FIVE-ERA TAXONOMY AND BENCHMARK FRAMEWORK FOR LANE DETECTION: FROM CLASSICAL HEURISTICS TO VISION FOUNDATION MODELS IN,https://doi.org/10.5121/ijaia.2026.17206,,,2026,International Journal of Artificial Intelligence &amp; Applications,,"<jats:p>This survey paper traces the technological history of lane detection systems over the last quarter century, discussing paradigm shifts from classical computer vision methods to modern foundation models. The evolution is divided into five eras: Classical Vision-based (2000–2010), Feature + Ge",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,core,c-652854ee,Gradient Map Based Lane Detection Using CNN and RNN,https://doi.org/10.1109/dspa48919.2020.9213294,,,2020,2020 22th International Conference on Digital Signal Processing and its Applications (DSPA),,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,core,c-6f4196a1,xuanandsix/CLRNet-onnxruntime-and-tensorrt-demo,https://github.com/xuanandsix/CLRNet-onnxruntime-and-tensorrt-demo,,,,,,,off_topic,missing,missing,missing,missing,True,False,True,True,no axis token matches the topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,core,c-bc8a26fb,ENet-21: An Optimized light CNN Structure for Lane Detection,http://arxiv.org/abs/2403.19782v2,,,2024,,,"Lane detection for autonomous vehicles is an important concept, yet it is a challenging issue of driver assistance systems in modern vehicles. The emergence of deep learning leads to significant progress in self-driving cars. Conventional deep learning-based methods handle lane detection problems as",aligned,direct,direct,direct,missing,True,True,True,True,3/4 axes directly match topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,core,c-e058aa41,pandamax/Lane-Detection-Based-PINet,https://github.com/pandamax/Lane-Detection-Based-PINet,,,,,,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,baseline,c-0adcec08,Learning Lightweight Lane Detection CNNs by Self Attention Distillation,http://arxiv.org/abs/1908.00821v1,,,2019,,,"Training deep models for lane detection is challenging due to the very subtle and sparse supervisory signals inherent in lane annotations. Without learning from much richer context, these models often fail in challenging scenarios, e.g., severe occlusion, ambiguous lanes, and poor lighting condition",aligned,direct,direct,direct,missing,True,True,True,True,3/4 axes directly match topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,baseline,c-401ed340,MrLee12138/lane_det,https://github.com/MrLee12138/lane_det,,,,,,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,baseline,c-5190ff71,Polar R-CNN: End-to-End Lane Detection With Fewer Anchors_supp1-3564979.pdf,https://doi.org/10.1109/tits.2025.3564979/mm1,,,,,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,baseline,c-6f4196a1,xuanandsix/CLRNet-onnxruntime-and-tensorrt-demo,https://github.com/xuanandsix/CLRNet-onnxruntime-and-tensorrt-demo,,,,,,,off_topic,missing,missing,missing,missing,True,False,True,True,no axis token matches the topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,baseline,c-bc8a26fb,ENet-21: An Optimized light CNN Structure for Lane Detection,http://arxiv.org/abs/2403.19782v2,,,2024,,,"Lane detection for autonomous vehicles is an important concept, yet it is a challenging issue of driver assistance systems in modern vehicles. The emergence of deep learning leads to significant progress in self-driving cars. Conventional deep learning-based methods handle lane detection problems as",aligned,direct,direct,direct,missing,True,True,True,True,3/4 axes directly match topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,baseline,c-e058aa41,pandamax/Lane-Detection-Based-PINet,https://github.com/pandamax/Lane-Detection-Based-PINet,,,,,,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-1a877d73,HSDF-Lane: Height-Aligned Signed Distance Field with Semantic Lane Prior for 3D Lane Detection,http://arxiv.org/abs/2606.31172v1,,,2026,,,"Monocular 3D lane detection plays a critical role in autonomous driving, yet recovering reliable 3D geometry from a single image remains challenging due to inherent depth ambiguity. Prior methods project image features into Bird's-Eye-View (BEV) space under a flat-ground assumption, causing geometri",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-1f3b9045,Design and Optimization of CNN for Lane Detection,https://doi.org/10.1109/icccnt49239.2020.9225566,,,2020,"2020 11th International Conference on Computing, Communication and Networking Technologies (ICCCNT)",,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-34bdfe3f,LDNet: End-to-End Lane Marking Detection Approach Using a Dynamic Vision Sensor,http://arxiv.org/abs/2009.08020v2,,,2020,,,"Modern vehicles are equipped with various driver-assistance systems, including automatic lane keeping, which prevents unintended lane departures. Traditional lane detection methods incorporate handcrafted or deep learning-based features followed by postprocessing techniques for lane extraction using",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-35f633bb,Real time lane detection using CNN,https://doi.org/10.1109/iccsp60870.2024.10543796,,,2024,2024 10th International Conference on Communication and Signal Processing (ICCSP),,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-3d97da30,CNN-based lane detection,https://doi.org/10.47297/taposatwsp2633-456909.20250602,,,2025,Theory and practice of science and technology,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-652854ee,Gradient Map Based Lane Detection Using CNN and RNN,https://doi.org/10.1109/dspa48919.2020.9213294,,,2020,2020 22th International Conference on Digital Signal Processing and its Applications (DSPA),,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-74d77b10,minghanz/LaneDetection_End2End_test,https://github.com/minghanz/LaneDetection_End2End_test,,,,,,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-ac55d4cd,RONELD: Robust Neural Network Output Enhancement for Active Lane Detection,http://arxiv.org/abs/2010.09548v2,,,2020,,,"Accurate lane detection is critical for navigation in autonomous vehicles, particularly the active lane which demarcates the single road space that the vehicle is currently traveling on. Recent state-of-the-art lane detection algorithms utilize convolutional neural networks (CNNs) to train deep lear",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-c3848df5,Cascade R-CNN: High Quality Object Detection and Instance Segmentation,http://arxiv.org/abs/1906.09756v1,,,2019,,,"In object detection, the intersection over union (IoU) threshold is frequently used to define positives/negatives. The threshold used to train a detector defines its \textit{quality}. While the commonly used threshold of 0.5 leads to noisy (low-quality) detections, detection performance frequently d",aligned,proxy,proxy,direct,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-c533e3ed,A Novel Solution to the Real-Time Lane Detection and Tracking Problem for Autonomous Vehicles by Using Faster R-CNN and Mask R-CNN,http://arxiv.org/abs/astro-ph/0611654v1,,,2025,,,"<jats:p xml:lang=""en"">Autonomous vehicle technology has advanced in the automobile sector. Autonomous vehicle technology aims to make driving safer and reduce driver-caused traffic accidents. Autonomous driving technology work toward this. Lane detection and tracking are crucial to autonomous drivin",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-060,基于深度学习的车道线检测方法研究,r5,parallel,c-f41ba29b,Agnostic Lane Detection,http://arxiv.org/abs/1905.03704v1,,,2019,,,"Lane detection is an important yet challenging task in autonomous driving, which is affected by many factors, e.g., light conditions, occlusions caused by other vehicles, irrelevant markings on the road and the inherent long and thin property of lanes. Conventional methods typically treat lane detec",aligned,direct,direct,missing,missing,True,True,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-0a2da79e,Large-scale 6D Object Pose Estimation Dataset for Industrial Bin-Picking,http://arxiv.org/abs/1912.12125v1,,,2019,2019 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),,"In this paper, we introduce a new public dataset for 6D object pose estimation and instance segmentation for industrial bin-picking. The dataset comprises both synthetic and real-world scenes. For both, point clouds, depth images, and annotations comprising the 6D pose (position and orientation), a ",aligned,direct,direct,proxy,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-10a380e4,Pickalo: Leveraging 6D Pose Estimation for Low-Cost Industrial Bin Picking,http://arxiv.org/abs/2604.04690v1,,,2026,,,"Bin picking in real industrial environments remains challenging due to severe clutter, occlusions, and the high cost of traditional 3D sensing setups. We present Pickalo, a modular 6D pose-based bin-picking pipeline built entirely on low-cost hardware. A wrist-mounted RGB-D camera actively explores ",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-1deef742,ZeroBP: Learning Position-Aware Correspondence for Zero-shot 6D Pose Estimation in Bin-Picking,http://arxiv.org/abs/2502.01004v1,,,2025,,,"Bin-picking is a practical and challenging robotic manipulation task, where accurate 6D pose estimation plays a pivotal role. The workpieces in bin-picking are typically textureless and randomly stacked in a bin, which poses a significant challenge to 6D pose estimation. Existing solutions are typic",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-2bdf76b0,Multi-Layer Feature Exchange Transformer for Multi-View 6D Object Pose Estimation in Robot Bin Picking,https://doi.org/10.1109/icra55743.2025.11127530,,,2025,2025 IEEE International Conference on Robotics and Automation (ICRA),,,aligned,direct,missing,proxy,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-351b35de,A High Accuracy and Recall Rate 6D Pose Estimation Method Using Point Pair Features for Bin-picking,https://doi.org/10.1109/ccdc55256.2022.10034147,,,2022,2022 34th Chinese Control and Decision Conference (CCDC),,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-54a2723c,Hybrid Method for 6D Pose Estimation in Bin-Picking Scenarios,https://doi.org/10.1109/eicct69950.2026.11564227,,,2026,"2026 5th International Conference on Electronics, Integrated Circuits and Communication Technology (EICCT)",,,aligned,direct,missing,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-56fa380c,CEPB dataset: a photorealistic dataset to foster the research on bin picking in cluttered environments,https://doi.org/10.3389/frobt.2024.1222465,,,2024,Frontiers in Robotics and AI,,"<jats:p>Several datasets have been proposed in the literature, focusing on object detection and pose estimation. The majority of them are interested in recognizing isolated objects or the pose of objects in well-organized scenarios. This work introduces a novel dataset that aims to stress vision alg",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-68fe19ea,SDT-6D: Fully Sparse Depth-Transformer for Staged End-to-End 6D Pose Estimation in Industrial Multi-View Bin Picking,https://doi.org/10.1109/wacv61042.2026.00811,,,2026,2026 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-765acc7d,Real Time and Robust 6D Pose Estimation of RGBD Data for Robotic Bin Picking,https://doi.org/10.1109/cac48633.2019.8996450,,,2019,2019 Chinese Automation Congress (CAC),,,aligned,direct,missing,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-c7f1bd7c,Object detection and Autoencoder-based 6D pose estimation for highly cluttered Bin Picking,http://arxiv.org/abs/2106.08045v1,,,2021,2021 IEEE International Conference on Image Processing (ICIP),,"Bin picking is a core problem in industrial environments and robotics, with its main module as 6D pose estimation. However, industrial depth sensors have a lack of accuracy when it comes to small objects. Therefore, we propose a framework for pose estimation in highly cluttered scenes with small obj",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,core,c-f7c420ac,MetaGraspNetV2: All-in-One Dataset Enabling Fast and Reliable Robotic Bin Picking via Object Relationship Reasoning and ,https://doi.org/10.1109/tase.2023.3328964/mm1,,,,,,,aligned,direct,missing,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-063,基于3D视觉的机械臂无序抓取系统研究,batch3,baseline,c-10a380e4,Pickalo: Leveraging 6D Pose Estimation for Low-Cost Industrial Bin Picking,http://arxiv.org/abs/2604.04690v1,,,2026,,,"Bin picking in real industrial environments remains challenging due to severe clutter, occlusions, and the high cost of traditional 3D sensing setups. We present Pickalo, a modular 6D pose-based bin-picking pipeline built entirely on low-cost hardware. A wrist-mounted RGB-D camera actively explores ",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
