case_id,case_title,source_batch,priority,bucket,candidate_id,title,verification_status,topic_relation,recommended_action,matched_keywords,missing_keywords,reason,url,doi,year,venue,authors,source_type,repair_query,repair_source
ENG-THESIS-066,面向自动驾驶中多模态融合感知算法的攻击和防御,re09_fresh,weak,paper,https://openalex.org/W3045897451,Deep Learning Sensor Fusion for Autonomous Vehicle Perception and Localization: A Review,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X multimodal sensor fusion autonomous vehicle,
ENG-THESIS-066,面向自动驾驶中多模态融合感知算法的攻击和防御,re09_fresh,weak,paper,https://openalex.org/W3135991645,Sensor and Sensor Fusion Technology in Autonomous Vehicles: A Review,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,autonomous vehicle object detection multimodal sensor fusion survey,
ENG-THESIS-066,面向自动驾驶中多模态融合感知算法的攻击和防御,re09_fresh,weak,paper,https://openalex.org/W3135991645,Sensor and Sensor Fusion Technology in Autonomous Vehicles: A Review,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,autonomous vehicle X detection,
ENG-THESIS-066,面向自动驾驶中多模态融合感知算法的攻击和防御,re09_fresh,weak,paper,https://openalex.org/W3135991645,Sensor and Sensor Fusion Technology in Autonomous Vehicles: A Review,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X multimodal sensor fusion autonomous vehicle,
ENG-THESIS-066,面向自动驾驶中多模态融合感知算法的攻击和防御,re09_fresh,weak,paper,https://openalex.org/W3135991645,Sensor and Sensor Fusion Technology in Autonomous Vehicles: A Review,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,autonomous vehicle X detection,
ENG-THESIS-066,面向自动驾驶中多模态融合感知算法的攻击和防御,re09_fresh,weak,paper,https://openalex.org/W3135991645,Sensor and Sensor Fusion Technology in Autonomous Vehicles: A Review,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X multimodal sensor fusion autonomous vehicle,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W1483870316,"You Only Look Once: Unified, Real-Time Object Detection",,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,driving scene X detection,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W1483870316,"You Only Look Once: Unified, Real-Time Object Detection",,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,driving scene X detection,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2888307014,DeepRoad: GAN-based metamorphic testing and input validation framework for autonomous driving systems,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X GAN driving scene,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2888307014,DeepRoad: GAN-based metamorphic testing and input validation framework for autonomous driving systems,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X GAN driving scene,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2952402617,Scenic: a language for scenario specification and scene generation,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,driving scene simulated image generation GAN survey,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2954996726,A survey on Image Data Augmentation for Deep Learning,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,driving scene simulated image generation GAN survey,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2954996726,A survey on Image Data Augmentation for Deep Learning,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X GAN driving scene,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2954996726,A survey on Image Data Augmentation for Deep Learning,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X GAN driving scene,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2972006294,A Survey of Deep Learning-Based Object Detection,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,driving scene simulated image generation GAN survey,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2988916019,Deep Learning for Generic Object Detection: A Survey,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,driving scene X detection,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2988916019,Deep Learning for Generic Object Detection: A Survey,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,driving scene X detection,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2998621280,Real-Time Scene Text Detection with Differentiable Binarization,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,driving scene X detection,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W2998621280,Real-Time Scene Text Detection with Differentiable Binarization,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,driving scene X detection,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W3022140654,"Remote Sensing Image Scene Classification Meets Deep Learning: Challenges, Methods, Benchmarks, and Opportunities",,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X GAN driving scene,
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,re09_fresh,weak,paper,https://openalex.org/W3022140654,"Remote Sensing Image Scene Classification Meets Deep Learning: Challenges, Methods, Benchmarks, and Opportunities",,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X GAN driving scene,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,2111.10101v3,Deep Domain Adaptation for Pavement Crack Detection,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,http://arxiv.org/abs/2111.10101v3,,2021,,"Huijun Liu, Chunhua Yang, Ao Li, Sheng Huang, Xin Feng, Zhimin Ruan, Yongxin Ge",arxiv,concrete pavement crack detection deep learning survey,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,2111.10101v3,Deep Domain Adaptation for Pavement Crack Detection,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,http://arxiv.org/abs/2111.10101v3,,2021,,"Huijun Liu, Chunhua Yang, Ao Li, Sheng Huang, Xin Feng, Zhimin Ruan, Yongxin Ge",arxiv,concrete pavement crack detection benchmark paper,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,2205.01198v1,NHA12D: A New Pavement Crack Dataset and a Comparison Study Of Crack Detection Algorithms,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,http://arxiv.org/abs/2205.01198v1,,2022,,"Zhening Huang, Weiwei Chen, Abir Al-Tabbaa, Ioannis Brilakis",arxiv,concrete pavement crack detection benchmark paper,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,2302.10473v6,Oriented object detection in optical remote sensing images using deep learning: a survey,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,http://arxiv.org/abs/2302.10473v6,,2023,,"Kun Wang, Zi Wang, Zhang Li, Ang Su, Xichao Teng, Erting Pan, Minhao Liu, Qifeng Yu",arxiv,concrete pavement crack detection deep learning survey,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,2501.11836v1,Data-driven Detection and Evaluation of Damages in Concrete Structures: Using Deep Learning and Computer Vision,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,http://arxiv.org/abs/2501.11836v1,,2025,,"Saeid Ataei, Saeed Adibnazari, Seyyed Taghi Ataei",arxiv,concrete pavement crack detection deep learning survey,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,cond-mat,This paper has been withdrawn,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,http://arxiv.org/abs/cond-mat/0309395v2,,2003,,This paper has been withdrawn,arxiv,concrete pavement crack detection benchmark paper,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2598457882,Deep Learning‐Based Crack Damage Detection Using Convolutional Neural Networks,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,concrete pavement X detection,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2598457882,Deep Learning‐Based Crack Damage Detection Using Convolutional Neural Networks,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,X deep learning concrete pavement,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2598457882,Deep Learning‐Based Crack Damage Detection Using Convolutional Neural Networks,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,concrete pavement X detection,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2598457882,Deep Learning‐Based Crack Damage Detection Using Convolutional Neural Networks,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,X deep learning concrete pavement,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2752810206,A review on automated pavement distress detection methods,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,concrete pavement X detection,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2752810206,A review on automated pavement distress detection methods,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,concrete pavement X detection,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2896613037,Automated Vision-Based Detection of Cracks on Concrete Surfaces Using a Deep Learning Technique,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,X deep learning concrete pavement,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2896613037,Automated Vision-Based Detection of Cracks on Concrete Surfaces Using a Deep Learning Technique,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,X deep learning concrete pavement,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2998997213,Review of Pavement Defect Detection Methods,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,concrete pavement crack detection state-of-the-art,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2998997213,Review of Pavement Defect Detection Methods,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,concrete pavement X detection,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W2998997213,Review of Pavement Defect Detection Methods,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,concrete pavement X detection,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W3014583121,An integrated approach to automatic pixel-level crack detection and quantification of asphalt pavement,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,concrete pavement crack detection state-of-the-art,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W4283392904,Artificial intelligence and smart vision for building and construction 4.0: Machine and deep learning methods and applications,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,X deep learning concrete pavement,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W4283392904,Artificial intelligence and smart vision for building and construction 4.0: Machine and deep learning methods and applications,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,X deep learning concrete pavement,
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,re09_fresh,fail,paper,https://openalex.org/W4313491188,A deeper generative adversarial network for grooved cement concrete pavement crack detection,,,keep_as_proxy,,,effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note,,,,,,openalex,concrete pavement crack detection state-of-the-art,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2035527623,Concrete structural health monitoring using embedded piezoceramic transducers,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,concrete cracks X detection,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2035527623,Concrete structural health monitoring using embedded piezoceramic transducers,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,concrete cracks X detection,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2598457882,Deep Learning‐Based Crack Damage Detection Using Convolutional Neural Networks,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,concrete cracks X detection,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2598457882,Deep Learning‐Based Crack Damage Detection Using Convolutional Neural Networks,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,concrete cracks X detection,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2604476305,From bulk to cellular structures: A review on ceramic/graphene filler composites,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X Structure from Motion (SfM) concrete cracks,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2604476305,From bulk to cellular structures: A review on ceramic/graphene filler composites,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X Structure from Motion (SfM) concrete cracks,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2896613037,Automated Vision-Based Detection of Cracks on Concrete Surfaces Using a Deep Learning Technique,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,concrete cracks X detection,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2896613037,Automated Vision-Based Detection of Cracks on Concrete Surfaces Using a Deep Learning Technique,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,concrete cracks X detection,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2969926982,Structure from Motion Point Clouds for Structural Monitoring,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,concrete cracks crack detection Structure from Motion (SfM) survey,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2969926982,Structure from Motion Point Clouds for Structural Monitoring,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X Structure from Motion (SfM) concrete cracks,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W2969926982,Structure from Motion Point Clouds for Structural Monitoring,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X Structure from Motion (SfM) concrete cracks,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W4281691925,UAV PHOTOGRAMMETRY FOR METRIC EVALUATION OF CONCRETE BRIDGE CRACKS,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,concrete cracks crack detection Structure from Motion (SfM) survey,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W4281691925,UAV PHOTOGRAMMETRY FOR METRIC EVALUATION OF CONCRETE BRIDGE CRACKS,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X Structure from Motion (SfM) concrete cracks,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W4281691925,UAV PHOTOGRAMMETRY FOR METRIC EVALUATION OF CONCRETE BRIDGE CRACKS,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X Structure from Motion (SfM) concrete cracks,
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,re09_fresh,weak,paper,https://openalex.org/W4380204335,One-stage 3D profile-based pavement crack detection and quantification,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,concrete cracks crack detection Structure from Motion (SfM) survey,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W173492641,RoADS: A Road Pavement Monitoring System for Anomaly Detection Using Smart Phones,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,road pavement surface X detection,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W173492641,RoADS: A Road Pavement Monitoring System for Anomaly Detection Using Smart Phones,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,road pavement surface X detection,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W1963782251,Automatic Road Pavement Assessment with Image Processing: Review and Comparison,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,road pavement surface X detection,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W1963782251,Automatic Road Pavement Assessment with Image Processing: Review and Comparison,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,road pavement surface X detection,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W2902195199,A Deep Convolutional Neural Network for Semantic Pixel-Wise Segmentation of Road and Pavement Surface Cracks,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X deep learning road pavement surface,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W2902195199,A Deep Convolutional Neural Network for Semantic Pixel-Wise Segmentation of Road and Pavement Surface Cracks,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X deep learning road pavement surface,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W2998997213,Review of Pavement Defect Detection Methods,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,road pavement surface X detection,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W2998997213,Review of Pavement Defect Detection Methods,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X deep learning road pavement surface,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W2998997213,Review of Pavement Defect Detection Methods,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,road pavement surface X detection,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W2998997213,Review of Pavement Defect Detection Methods,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X deep learning road pavement surface,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W4283392904,Artificial intelligence and smart vision for building and construction 4.0: Machine and deep learning methods and applications,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X deep learning road pavement surface,
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,re09_fresh,weak,paper,https://openalex.org/W4283392904,Artificial intelligence and smart vision for building and construction 4.0: Machine and deep learning methods and applications,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X deep learning road pavement surface,
