case_id,case_title,bucket,candidate_id,title,source_run,url,doi,year,venue,verification_status,added_in_round,trace_path
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-5a86109b,Lending a hand: Detecting hands and recognizing activities in complex egocentric interactions.,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-63fe5b58,Oriented object detection in optical remote sensing images using deep learning: a survey,re08,http://arxiv.org/abs/2302.10473v6,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-6d3a2000,"python   detection_graph = tf.Graph()     with detection_graph.as_default():         od_graph_def = tf.GraphDef()         with tf.gfile.GFile(PATH_TO_CKPT, 'rb') as fid:             serialized_graph = fid.read()             od_graph_def.ParseFromString(serialized_graph)             tf.import_graph_def(od_graph_def, name='')         sess = tf.Session(graph=detection_graph)     print("">  ====== Hand Inference graph loaded."")",re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-6f58281a,E RobotCore: lynx xmit lock: #### abandoning lock:,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-84522889,Exploring Depth Contribution for Camouflaged Object Detection,re08,http://arxiv.org/abs/2106.13217v3,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-85698124,D-YOLO a robust framework for object detection in adverse weather conditions,re08,http://arxiv.org/abs/2403.09233v2,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-8651c921,fast tapping of Init/Start causes problems,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-884ecc96,"python   (boxes, scores, classes, num) = sess.run(         [detection_boxes, detection_scores,             detection_classes, num_detections],         feed_dict={image_tensor: image_np_expanded})",re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-8c27a2fc,TJU-DHD: A Diverse High-Resolution Dataset for Object Detection,re08,http://arxiv.org/abs/2011.09170v1,,2020,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-bf261417,Could not find com.android.tools.lint:lint-gradle:26.1.4,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-ce55ec19,MS-YOLO: Infrared Object Detection for Edge Deployment via MobileNetV4 and SlideLoss,re08,http://arxiv.org/abs/2509.21696v1,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-d36d0fb5,Object Contour and Edge Detection with RefineContourNet,re08,http://arxiv.org/abs/1904.13353v2,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-e4c45099,AIn't Nothing But a Survey? Using Large Language Models for Coding German Open-Ended Survey Responses on Survey Motivation,re08,http://arxiv.org/abs/2506.14634v3,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-f1ca9bf6,A Survey of Self-Supervised and Few-Shot Object Detection,re08,http://arxiv.org/abs/2110.14711v3,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-f427be87,>  ====== Hand Inference graph loaded.,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-f49e0468,PVAFN: Point-Voxel Attention Fusion Network with Multi-Pooling Enhancing for 3D Object Detection,re08,http://arxiv.org/abs/2408.14600v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,reference,c-f77b34da,missing hardware leaves robot controller disconnected from driver station,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-046.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,core,https://openalex.org/W2090518410,SIFT Flow: Dense Correspondence across Scenes and Its Applications,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,core,https://openalex.org/W2621274416,Visual SLAM algorithms: a survey from 2010 to 2016,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,core,https://openalex.org/W2736611505,Deep high dynamic range imaging of dynamic scenes,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,core,https://openalex.org/W2979750740,Dynamic Graph CNN for Learning on Point Clouds,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,core,https://openalex.org/W3043971245,"ORB-SLAM3: An Accurate Open-Source Library for Visual, Visual–Inertial, and Multimap SLAM",re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,core,https://openalex.org/W3120564201,RDS-SLAM: Real-Time Dynamic SLAM Using Semantic Segmentation Methods,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,parallel,c-0771e47a,A Simple Framework for Contrastive Learning of Visual Representations,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,parallel,c-0a25cdd0,DINOv2: Learning Robust Visual Features without Supervision,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,parallel,c-1d2556b8,When Fieldwork “Fails”: Participatory Visual Methods And Fieldwork Encounters With Resettled Refugees*,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,parallel,c-2280ee0c,The Use of Visual Methods to Support Communication with Older Adults with Cognitive Impairment: A Scoping Review,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,parallel,c-3cb60e71,"Rate effect on crack propagation measurement results with crack propagation gauge, digital image correlation, and visual methods",re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,parallel,c-68eb8367,Affordances and platformed visual misogyny: a call for feminist approaches in visual methods,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,parallel,c-80bc117b,Recent progress in visual methods for aflatoxin detection,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,parallel,c-c23335c6,Spectrophotometric Evaluation of Shade Selection with Digital and Visual Methods,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,repo,c-1888ea55,estods3/JetTank-MappingPkg,re08,https://github.com/estods3/JetTank-MappingPkg,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,repo,c-6ef81efb,Adu143/FINken-EYE,re08,https://github.com/Adu143/FINken-EYE,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,repo,c-88743107,geoeo/visual_odometry,re08,https://github.com/geoeo/visual_odometry,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,repo,c-b0510d29,gyubeomim/simple_mono_vo_ros,re08,https://github.com/gyubeomim/simple_mono_vo_ros,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,repo,c-c956339b,maazmb/LEP-Hybrid-Visual-Odometry,re08,https://github.com/maazmb/LEP-Hybrid-Visual-Odometry,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,repo,c-cb677b34,atomoclast/ros_mono_vo,re08,https://github.com/atomoclast/ros_mono_vo,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-1a03eece,ViPR: Visual-Odometry-aided Pose Regression for 6DoF Camera Localization,re08,http://arxiv.org/abs/1912.08263v3,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-41dc15fc,On combining visual SLAM and visual odometry,re08,https://doi.org/10.1109/robot.2010.5509248,,2010,2010 IEEE International Conference on Robotics and Automation,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-4c7686be,Visual SLAM and visual odometry with semantic-based filtering of dynamic objects,re08,https://doi.org/10.47749/t/unicamp.2023.1347033,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-5cd95f5c,An Equivariant Filter for Visual Inertial Odometry,re08,http://arxiv.org/abs/2104.03532v1,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-67167a40,DF-VO: What Should Be Learnt for Visual Odometry?,re08,http://arxiv.org/abs/2103.00933v1,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-6bd2b430,Benchmarking Visual Feature Representations for LiDAR-Inertial-Visual Odometry Under Challenging Conditions,re08,http://arxiv.org/abs/2603.18589v1,,2026,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-89613e26,AIn't Nothing But a Survey? Using Large Language Models for Coding German Open-Ended Survey Responses on Survey Motivation,re08,http://arxiv.org/abs/2506.14634v3,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-8dfd8218,DSVO: Direct Stereo Visual Odometry,re08,http://arxiv.org/abs/1810.03963v2,,2018,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-a3d8365f,A rich bounty of AGN in the 9 square degree Bootes survey: high-z obscured AGN and large-scale structure,re08,https://doi.org/10.36227/techrxiv.21691949,,2026,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-aec63858,ORB-based SLAM accelerator on SoC FPGA,re08,http://arxiv.org/abs/2207.08405v1,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-bbb86dcf,A visual study of ICP variants for Lidar Odometry,re08,http://arxiv.org/abs/2511.14919v1,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-048,面向动态环境的视觉SLAM研究,reference,c-c4c41104,A Photometrically Calibrated Benchmark For Monocular Visual Odometry,re08,http://arxiv.org/abs/1607.02555v2,,2016,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-048.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,dataset,c-3473ff41,COCO,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,dataset,c-60d7c8d3,Pascal VOC,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-107db1dc,Vision-to-Music Generation: A Survey,re08,http://arxiv.org/abs/2503.21254v1,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-1f712e2a,The Evolution of First Person Vision Methods: A Survey,re08,http://arxiv.org/abs/1409.1484v3,,2014,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-44b09397,LDNet: End-to-End Lane Marking Detection Approach Using a Dynamic Vision Sensor,re08,http://arxiv.org/abs/2009.08020v2,,2020,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-4b7cb936,Agnostic Lane Detection,re08,http://arxiv.org/abs/1905.03704v1,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-5d6a9c1c,Real-time Stereo-based 3D Object Detection for Streaming Perception,re08,http://arxiv.org/abs/2410.12394v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-63317f7d,RONELD: Robust Neural Network Output Enhancement for Active Lane Detection,re08,http://arxiv.org/abs/2010.09548v2,,2020,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-6c699227,Cascade R-CNN: High Quality Object Detection and Instance Segmentation,re08,http://arxiv.org/abs/1906.09756v1,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-8c74231c,HSDF-Lane: Height-Aligned Signed Distance Field with Semantic Lane Prior for 3D Lane Detection,re08,http://arxiv.org/abs/2606.31172v1,,2026,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-996b3ad2,PVAFN: Point-Voxel Attention Fusion Network with Multi-Pooling Enhancing for 3D Object Detection,re08,http://arxiv.org/abs/2408.14600v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-9f158647,Learning Lightweight Lane Detection CNNs by Self Attention Distillation,re08,http://arxiv.org/abs/1908.00821v1,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-a9c8fc86,Super Sparse 3D Object Detection,re08,http://arxiv.org/abs/2301.02562v1,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-be7d87f0,MonoCInIS: Camera Independent Monocular 3D Object Detection using Instance Segmentation,re08,http://arxiv.org/abs/2110.00464v1,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-c7b021a9,3D Object Detection for Autonomous Driving: A Comprehensive Survey,re08,http://arxiv.org/abs/2206.09474v2,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-cad2b1fd,VLP: A Survey on Vision-Language Pre-training,re08,http://arxiv.org/abs/2202.09061v4,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-d0c70191,ENet-21: An Optimized light CNN Structure for Lane Detection,re08,http://arxiv.org/abs/2403.19782v2,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-dfa6fa1d,BEVDet: High-performance Multi-camera 3D Object Detection in Bird-Eye-View,re08,http://arxiv.org/abs/2112.11790v3,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-ef9cef23,Ego-Lane Analysis System (ELAS): Dataset and Algorithms,re08,http://arxiv.org/abs/1806.05984v1,,2018,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-f0fa9da8,A rich bounty of AGN in the 9 square degree Bootes survey: high-z obscured AGN and large-scale structure,re08,http://arxiv.org/abs/astro-ph/0611654v1,,2006,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-f4cb76d5,Vision Mamba: A Comprehensive Survey and Taxonomy,re08,http://arxiv.org/abs/2405.04404v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-f4f3e76d,AIn't Nothing But a Survey? Using Large Language Models for Coding German Open-Ended Survey Responses on Survey Motivation,re08,http://arxiv.org/abs/2506.14634v3,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-f52b3ebb,Object Contour and Edge Detection with RefineContourNet,re08,http://arxiv.org/abs/1904.13353v2,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-050,基于深度学习的自动驾驶感知算法,reference,c-fd17120d,The Methanol Multibeam Survey,re08,http://arxiv.org/abs/1210.0979v1,,2012,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-050.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,repo,c-12927a8e,open-ended-slam/open-ended-slam.github.io,re08,https://github.com/open-ended-slam/open-ended-slam.github.io,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,repo,c-d5d53ed7,poetgeorge/SemanticSLAM,re08,https://github.com/poetgeorge/SemanticSLAM,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-0e45fd94,Monodense Deep Neural Model for Determining Item Price Elasticity,re08,http://arxiv.org/abs/2603.29261v1,,2026,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-1689e596,OpenMonoGS-SLAM: Monocular Gaussian Splatting SLAM with Open-set Semantics,re08,http://arxiv.org/abs/2512.08625v2,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-16ffd440,A rich bounty of AGN in the 9 square degree Bootes survey: high-z obscured AGN and large-scale structure,re08,http://arxiv.org/abs/astro-ph/0611654v1,,2006,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-1be1402b,Deep learning observables in computational fluid dynamics,re08,http://arxiv.org/abs/1903.03040v2,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-3557ea96,DS-SLAM: A Semantic Visual SLAM towards Dynamic Environments,re08,http://arxiv.org/abs/1809.08379v2,,2018,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-39734ebf,DeepCFL: Deep Contextual Features Learning from a Single Image,re08,http://arxiv.org/abs/2011.03712v1,,2020,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-463e1d6f,VAR-SLAM: Visual Adaptive and Robust SLAM for Dynamic Environments,re08,http://arxiv.org/abs/2510.16205v1,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-4d9db5c8,Deep Learning and Computational Physics (Lecture Notes),re08,http://arxiv.org/abs/2301.00942v1,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-4e374c72,Hier-SLAM: Scaling-up Semantics in SLAM with a Hierarchically Categorical Gaussian Splatting,re08,http://arxiv.org/abs/2409.12518v4,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-51567bb9,Learn to Accumulate Evidence from All Training Samples: Theory and Practice,re08,http://arxiv.org/abs/2306.11113v2,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-8e03180b,The Modern Mathematics of Deep Learning,re08,http://arxiv.org/abs/2105.04026v2,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-b686c112,SLAM-Former: Putting SLAM into One Transformer,re08,http://arxiv.org/abs/2509.16909v1,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-d51f74e5,Activation Analysis of a Byte-Based Deep Neural Network for Malware Classification,re08,http://arxiv.org/abs/1903.04717v2,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-e31df83a,MLP-SLAM: Multilayer Perceptron-Based Simultaneous Localization and Mapping,re08,http://arxiv.org/abs/2410.10669v2,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-e3803e48,A multitask deep learning model for real-time deployment in embedded systems,re08,http://arxiv.org/abs/1711.00146v1,,2017,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-051,基于深度学习的语义SLAM研究,reference,c-f374fb6f,AIn't Nothing But a Survey? Using Large Language Models for Coding German Open-Ended Survey Responses on Survey Motivation,re08,http://arxiv.org/abs/2506.14634v3,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-051.json
ENG-THESIS-058,基于深度学习的激光点云环境感知,parallel,c-1de53a63,Grounding DINO: Marrying DINO with Grounded Pre-Training for Open-Set Object Detection,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-058.json
ENG-THESIS-058,基于深度学习的激光点云环境感知,parallel,c-1e909eed,PointPillars: Fast Encoders for Object Detection From Point Clouds,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-058.json
ENG-THESIS-058,基于深度学习的激光点云环境感知,parallel,c-26a0f9e7,End-to-End Object Detection with Transformers,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-058.json
ENG-THESIS-058,基于深度学习的激光点云环境感知,parallel,c-68ce5bf1,FCOS: Fully Convolutional One-Stage Object Detection,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-058.json
ENG-THESIS-058,基于深度学习的激光点云环境感知,parallel,c-8397ca49,YOLOv4: Optimal Speed and Accuracy of Object Detection,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-058.json
